from_id,to_id,distance_m,climb_m,descent_m,cruise_alt_m,op_from_m,op_to_m,max_ground_elev_m,provider_fingerprint,sample_step_m
S013,S008,8054.4965810064405,31.87880359179843,112.67880359179844,383.5788035917984,351.7,270.9,333.5788035917984,12c810a78ce49855,30.0
S013,S009,3211.158815001523,20.55435539164131,142.2543553916413,372.2543553916413,351.7,230.0,322.2543553916413,12c810a78ce49855,30.0
S013,S010,1378.6563599793044,147.2667164584367,147.36671645843666,498.9667164584367,351.7,351.6,448.9667164584367,12c810a78ce49855,30.0
S013,S011,5232.850178279872,26.722306636660278,166.32230663666027,378.42230663666027,351.7,212.1,328.42230663666027,12c810a78ce49855,30.0
S013,S012,2855.2272850640807,85.64514589949476,157.54514589949474,437.34514589949475,351.7,279.8,387.34514589949475,12c810a78ce49855,30.0
S013,S014,3127.3248473810486,177.16599108469637,177.86599108469636,528.8659910846964,351.7,351.0,478.8659910846963,12c810a78ce49855,30.0
S013,S015,8348.952123572928,227.6077058499008,104.8077058499008,579.3077058499008,351.7,474.5,529.3077058499008,12c810a78ce49855,30.0
S014,O01,5418.25832721,235.14294428279072,458.44294428279073,586.1429442827907,351.0,127.7,536.1429442827907,12c810a78ce49855,30.0
S014,S001,5195.700206000998,242.53850957721284,409.53850957721284,593.5385095772128,351.0,184.0,543.5385095772128,12c810a78ce49855,30.0
S014,S002,7654.615068115548,151.9595042885672,283.4595042885672,502.9595042885672,351.0,219.5,452.9595042885672,12c810a78ce49855,30.0
S014,S003,12384.243524927237,242.16726538110333,254.66726538110333,593.1672653811033,351.0,338.5,543.1672653811033,12c810a78ce49855,30.0
S014,S004,9293.794613352795,200.90845903215404,323.60845903215403,551.908459032154,351.0,228.3,501.9084590321541,12c810a78ce49855,30.0
S014,S005,7995.271045975033,251.07547905982494,407.07547905982494,602.0754790598249,351.0,195.0,552.0754790598249,12c810a78ce49855,30.0
S014,S006,8594.622880261228,248.21877190431974,284.4187719043197,599.2187719043197,351.0,314.8,549.2187719043197,12c810a78ce49855,30.0
S014,S007,9682.525243720554,229.16598522205322,231.66598522205322,580.1659852220532,351.0,348.5,530.1659852220532,12c810a78ce49855,30.0
S014,S008,10974.395263997652,238.45303448181835,318.5530344818184,589.4530344818183,351.0,270.9,539.4530344818183,12c810a78ce49855,30.0
S014,S009,6315.349625032977,194.17927608746436,315.17927608746436,545.1792760874644,351.0,230.0,495.17927608746436,12c810a78ce49855,30.0
S014,S010,1753.1242977678367,186.573593740163,185.97359374016298,537.573593740163,351.0,351.6,487.57359374016295,12c810a78ce49855,30.0
S014,S011,7126.762232094454,263.3364854948352,402.23648549483516,614.3364854948352,351.0,212.1,564.3364854948352,12c810a78ce49855,30.0
S014,S012,5454.851180494418,176.16840839078486,247.36840839078485,527.1684083907849,351.0,279.8,477.1684083907848,12c810a78ce49855,30.0
S014,S013,3127.3248473810486,177.86599108469636,177.16599108469637,528.8659910846964,351.0,351.7,478.8659910846963,12c810a78ce49855,30.0
S014,S015,10555.317137479275,275.328455915164,151.828455915164,626.328455915164,351.0,474.5,576.328455915164,12c810a78ce49855,30.0
S015,O01,6009.165600700977,94.04461814022125,440.84461814022126,568.5446181402212,474.5,127.7,518.5446181402212,12c810a78ce49855,30.0
S015,S001,5500.111561014951,123.30457539208476,413.80457539208476,597.8045753920848,474.5,184.0,547.8045753920848,12c810a78ce49855,30.0
S015,S002,7165.301165020301,169.04120577007848,424.0412057700785,643.5412057700785,474.5,219.5,593.5412057700785,12c810a78ce49855,30.0
S015,S003,2616.4360178212796,12.591467429823297,148.5914674298233,487.0914674298233,474.5,338.5,437.0914674298233,12c810a78ce49855,30.0
S015,S004,5648.937689704462,215.1816997263411,461.3816997263411,689.6816997263411,474.5,228.3,639.6816997263411,12c810a78ce49855,30.0
S015,S005,3755.2459944369316,141.94189681833063,421.44189681833063,616.4418968183306,474.5,195.0,566.4418968183306,12c810a78ce49855,30.0
S015,S006,4684.456859381615,176.92625449354387,336.62625449354385,651.4262544935439,474.5,314.8,601.4262544935439,12c810a78ce49855,30.0
S015,S007,2219.3597595648066,26.260148835253688,152.2601488352537,500.7601488352537,474.5,348.5,450.7601488352537,12c810a78ce49855,30.0
S015,S008,3929.080891824755,231.794221040798,435.394221040798,706.294221040798,474.5,270.9,656.294221040798,12c810a78ce49855,30.0
S015,S009,6363.283049749708,107.08596321877496,351.58596321877496,581.585963218775,474.5,230.0,531.585963218775,12c810a78ce49855,30.0
S015,S010,9195.693357801976,138.33024121693734,261.2302412169373,612.8302412169373,474.5,351.6,562.8302412169373,12c810a78ce49855,30.0
S015,S011,3461.1978203748004,112.12626274509512,374.5262627450951,586.6262627450951,474.5,212.1,536.6262627450951,12c810a78ce49855,30.0
S015,S012,9318.387588833972,110.06205835126252,304.7620583512625,584.5620583512625,474.5,279.8,534.5620583512625,12c810a78ce49855,30.0
S015,S013,8348.952123572928,104.8077058499008,227.6077058499008,579.3077058499008,474.5,351.7,529.3077058499008,12c810a78ce49855,30.0
S015,S014,10555.317137479275,151.828455915164,275.328455915164,626.328455915164,474.5,351.0,576.328455915164,12c810a78ce49855,30.0
